PATIENT,FIRST_CANCER_DATE,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,AGE,AGE_AT_DIAGNOSIS,ENCOUNTER_COUNT,LAST_ENCOUNTER_DATE,FOLLOWUP_YEARS,MEDICATION_VALIDATED,PROCEDURE_VALIDATED,VALIDATED_COHORT,VALIDATION_SCORE,PHENOTYPE_CONFIDENCE
ec9a9c60-986f-a544-1c35-761141b3f217,2017-12-02,ec9a9c60-986f-a544-1c35-761141b3f217,1967-11-22,2021-12-21,999-97-8722,S99943876,X16005952X,Mr.,Frankie174,Grady603,,,M,black,nonhispanic,M,Boston  Massachusetts  US,516 Feil Loaf Suite 76,Wakefield,Massachusetts,Middlesex County,1880.0,42.499204615691745,-71.07457496544606,1356055.3199999998,0.0,54.97330595482546,50.02874743326489,34,2021-12-22 18:49:13,4.054757015742642,False,True,True,2,Moderate Confidence
eca72675-c4d0-d7e0-7ba9-0b86ca71c020,2018-05-25,eca72675-c4d0-d7e0-7ba9-0b86ca71c020,1952-02-22,2021-11-01,999-63-6395,S99920613,X18171236X,Mr.,Maximo817,Boehm581,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,1071 Ruecker Grove Apt 26,Randolph,Massachusetts,Norfolk County,2368.0,42.19252691225651,-71.06745690941109,1762118.2469999995,564443.923,70.72142368240931,66.25325119780972,69,2021-11-05 08:03:24,3.4496919917864477,True,True,True,3,High Confidence
eccdf453-4e90-13e4-d135-02e0ec8a78ed,2009-04-28,eccdf453-4e90-13e4-d135-02e0ec8a78ed,1969-02-10,,999-42-9677,S99913198,X3980792X,Mrs.,Diedre599,Mante251,,Bartell116,M,white,nonhispanic,F,Newton  Massachusetts  US,522 Keebler Overpass,Uxbridge,Massachusetts,Worcester County,,42.07192469741844,-71.62719307605957,1827517.684,197538.39599999995,53.752224503764545,40.21081451060917,98,2021-11-08 17:31:37,12.531143052703628,False,True,True,2,Moderate Confidence
ed2ac29a-ffe5-b956-2c1c-1f2b287adc10,2005-02-05,ed2ac29a-ffe5-b956-2c1c-1f2b287adc10,1927-09-09,,999-82-3937,S99979317,X67480132X,Mr.,Rodger755,Harber290,,,S,white,nonhispanic,M,Boston  Massachusetts  US,295 Reichel Lock Unit 23,Lynn,Massachusetts,Essex County,1905.0,42.43562738550862,-70.93387178588496,2239900.9105000007,180952.34950000004,95.17590691307323,77.40999315537303,75,2021-05-14 13:55:19,16.268309377138944,False,False,False,1,Low Confidence
ed55e9b0-3d1a-d7f7-da0e-0d0ef2cf3bf1,2012-10-28,ed55e9b0-3d1a-d7f7-da0e-0d0ef2cf3bf1,1943-11-28,2019-08-25,999-31-9886,S99935049,X16842369X,Mr.,Mario764,Haag279,,,M,white,nonhispanic,M,Medfield  Massachusetts  US,879 Beahan Crossroad Unit 18,Auburn,Massachusetts,Worcester County,,42.21089695570186,-71.79944112496008,2071513.9709999987,146473.94900000002,78.95687885010267,68.91718001368925,410,2019-09-02 02:46:24,6.844626967830253,False,True,True,2,Moderate Confidence
ed73373c-8918-ff54-b002-f1eaec5c6fbe,2008-07-12,ed73373c-8918-ff54-b002-f1eaec5c6fbe,1934-09-22,2012-02-02,999-67-3330,S99930143,X44194067X,Ms.,Albert312,Boehm581,,,S,white,nonhispanic,F,Brockton  Massachusetts  US,862 Lynch Crossing Apt 82,Milford,Massachusetts,Worcester County,1757.0,42.130762776176525,-71.51259759033405,947551.1664999998,335939.1235,88.13963039014374,73.80424366872005,78,2012-02-04 18:16:13,3.564681724845996,True,True,True,3,High Confidence
ed7c2a0a-a623-4292-1958-98ec1b822574,2000-02-06,ed7c2a0a-a623-4292-1958-98ec1b822574,1930-10-14,2003-06-06,999-25-6019,S99977011,X30287889X,Mr.,Darrin898,Considine820,,,M,asian,nonhispanic,M,Reading  Massachusetts  US,985 Kuvalis Spur Suite 62,Framingham,Massachusetts,Middlesex County,1701.0,42.29347545773365,-71.4161327320088,2253778.4314999986,773664.8585,92.07939767282683,69.3141683778234,235,2003-06-10 18:24:15,3.3401779603011637,True,True,True,3,High Confidence
eda2b973-ef8a-28c7-cf60-0b92dc2a7774,1996-08-03,eda2b973-ef8a-28c7-cf60-0b92dc2a7774,1941-02-18,2000-09-09,999-69-8455,S99918170,X44849856X,Mr.,Philip822,McKenzie376,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,229 O'Keefe Camp Unit 69,Belmont,Massachusetts,Middlesex County,2472.0,42.34012406015533,-71.15918295588756,2480351.5599999996,831.9599999999998,81.73032169746749,55.455167693360714,79,2000-09-12 15:59:13,4.1095140314852845,True,True,True,3,High Confidence
edac339c-0f25-5bb5-5854-a0339f4b2a14,1965-12-07,edac339c-0f25-5bb5-5854-a0339f4b2a14,1946-06-21,,999-95-7530,S99945912,X76516582X,Mrs.,Iraida50,Adams676,,Daniel959,M,white,nonhispanic,F,Marseille  Provence-Alpes-Cote d'Azur  FR,1065 Gerhold Crossing,Boston,Massachusetts,Suffolk County,2118.0,42.30301693057292,-71.12711031770559,2753522.5700000003,707237.9000000001,76.39425051334702,19.463381245722108,74,2022-01-16 12:24:07,56.10951403148528,False,False,False,1,Low Confidence
edb98c7c-f2e6-4bfc-1026-26bdc34b98ef,1988-09-10,edb98c7c-f2e6-4bfc-1026-26bdc34b98ef,1928-08-18,2004-09-04,999-55-3728,S99927602,X87671887X,Mr.,Elvin140,Boyle917,,,M,white,nonhispanic,M,Boston  Massachusetts  US,428 Franecki Stravenue,Lawrence,Massachusetts,Essex County,1840.0,42.677605869987055,-71.11208202848792,14711030.739999996,0.0,94.2340862422998,60.062970568104035,593,2004-09-11 18:54:09,16.00273785078713,False,False,False,1,Low Confidence
ede41ae2-cb20-e7b4-0080-07ee0a856e95,2007-04-01,ede41ae2-cb20-e7b4-0080-07ee0a856e95,1924-02-03,2017-08-10,999-17-2118,S99998171,X32259618X,Mr.,Frederick289,Terry864,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,624 Donnelly Haven,Fitchburg,Massachusetts,Worcester County,1420.0,42.6290890817508,-71.86363885492226,2560561.369499999,918540.5905,98.77344284736482,83.15674195756331,177,2017-08-13 19:09:43,10.368240930869268,False,False,False,1,Low Confidence
ee010f0d-1894-297e-6ce8-7ca5286ac909,2016-06-02,ee010f0d-1894-297e-6ce8-7ca5286ac909,1943-05-27,,999-67-6513,S99934091,X61627582X,Mr.,Frank378,Howe413,,,M,white,nonhispanic,M,Boston  Massachusetts  US,570 Kozey Esplanade,Malden,Massachusetts,Middlesex County,,42.40886163015686,-71.02849311238636,1974042.2009999992,156491.869,79.4633812457221,73.01848049281314,90,2021-07-04 05:20:48,5.086926762491444,False,True,True,2,Moderate Confidence
ee217d8c-fd14-5d67-fb31-0a945cc459dc,1995-11-08,ee217d8c-fd14-5d67-fb31-0a945cc459dc,1944-10-27,,999-55-6947,S99950411,X31577441X,Mrs.,Pat3,Kuphal363,,Hoppe518,M,white,nonhispanic,F,Duxbury  Massachusetts  US,234 Carter Grove Suite 74,Boxford,Massachusetts,Essex County,,42.68397795276539,-71.04959359500764,3128811.414,462568.406,78.04243668720055,51.030800821355236,81,2021-04-29 05:39:55,25.472963723477072,False,True,True,2,Moderate Confidence
ee3695f1-1c1d-818f-3ba8-1872687abbe6,1990-01-21,ee3695f1-1c1d-818f-3ba8-1872687abbe6,1933-11-27,1994-02-09,999-41-6881,S99930227,X62294670X,Mrs.,Nakita746,Aufderhar910,,Schumm995,M,white,nonhispanic,F,Duxbury  Massachusetts  US,783 Barton Avenue,Lowell,Massachusetts,Middlesex County,1851.0,42.69502796574646,-71.32944525424847,3341075.6229999987,258829.277,88.95824777549623,56.15058179329227,129,1994-02-14 18:45:23,4.0657084188911705,True,True,True,3,High Confidence
ee4ebf30-ec7f-2999-9605-19e0f88e55c6,1998-08-23,ee4ebf30-ec7f-2999-9605-19e0f88e55c6,1937-06-26,2011-11-24,999-29-2417,S99912545,X732050X,Mr.,Kenneth671,Prosacco716,,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,828 Ebert Gate,Fall River,Massachusetts,Bristol County,,41.71692387548618,-71.17259797007371,2407464.4604999996,773651.5895,85.37987679671458,61.158110882956876,103,2011-11-27 00:51:16,13.262149212867898,True,True,True,3,High Confidence
ee83b731-c719-2833-1e0d-23ab2467e854,2001-06-30,ee83b731-c719-2833-1e0d-23ab2467e854,1936-04-04,,999-60-9572,S99957020,X52179805X,Mrs.,María Cristina383,Burgos636,,Ybarra887,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,117 McClure Bypass Suite 52,Lynn,Massachusetts,Essex County,1901.0,42.425502193197254,-71.04740242593607,2358380.2645,979197.8854999994,86.60643394934976,65.2375085557837,87,2021-11-27 23:59:36,20.410677618069816,False,False,False,1,Low Confidence
ee8c0918-f02b-199b-0214-972a0c5fd8aa,2006-03-14,ee8c0918-f02b-199b-0214-972a0c5fd8aa,1933-09-15,2017-09-23,999-22-8418,S99915056,X10505830X,Mrs.,Leatrice181,Quigley282,,Kertzmann286,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,252 Wisoky Manor Suite 45,East Brookfield,Massachusetts,Worcester County,,42.221883582142496,-72.00087474811583,3817283.6665,3675707.7035,89.15811088295688,72.49281314168378,96,2017-10-06 21:13:39,11.564681724845997,False,True,True,2,Moderate Confidence
eed4e0e0-f762-e106-61cd-d1146dd2eb90,1992-06-14,eed4e0e0-f762-e106-61cd-d1146dd2eb90,1929-04-06,1996-06-12,999-85-3854,S99955651,X29134249X,Mr.,Rico947,Bednar518,,,S,white,nonhispanic,M,Boston  Massachusetts  US,766 Jenkins Landing Unit 94,Dighton,Massachusetts,Bristol County,,41.79364783109337,-71.18435508747264,2029739.8275,192380.9324999992,93.60164271047228,63.1895961670089,72,1996-06-16 01:41:09,4.005475701574264,False,True,True,2,Moderate Confidence
eed87cf8-a0b7-c315-a69e-7679603273f6,2018-01-24,eed87cf8-a0b7-c315-a69e-7679603273f6,1950-09-27,,999-49-6887,S99945874,X49978966X,Mrs.,Celina578,Sanford861,,Hammes673,M,black,nonhispanic,F,Lawrence  Massachusetts  US,849 Jakubowski Lane Apt 77,Walpole,Massachusetts,Norfolk County,,42.15138528466467,-71.26067870265209,2587361.8115000012,508966.6385000001,72.12594113620807,67.32648870636551,75,2021-09-15 19:23:47,3.6413415468856947,False,True,True,2,Moderate Confidence
eed9dffb-6450-31dd-d994-30089dacf375,1999-10-18,eed9dffb-6450-31dd-d994-30089dacf375,1923-05-21,2009-02-02,999-72-2762,S99983392,X83922669X,Mr.,Tyson541,Reilly981,,,M,white,nonhispanic,M,Agawam  Massachusetts  US,194 Kilback Street Unit 25,Boston,Massachusetts,Suffolk County,2119.0,42.34274408332234,-71.0285835906616,388495.18999999994,351720.83999999997,99.4798083504449,76.41067761806981,68,2009-02-09 16:24:45,9.314168377823409,False,True,True,2,Moderate Confidence
eee943ec-1a84-5209-e319-e6cc76f4f5bd,1996-08-03,eee943ec-1a84-5209-e319-e6cc76f4f5bd,1935-01-04,2006-01-26,999-53-5644,S99981685,X42797502X,Mr.,Joey457,Will178,,,M,white,nonhispanic,M,Newton  Massachusetts  US,613 Champlin View Suite 49,Sutton,Massachusetts,Worcester County,,42.178067920761514,-71.80018876759088,2983291.765,3279477.1249999995,87.854893908282,61.57973990417522,247,2006-01-27 17:51:26,9.483915126625599,True,True,True,3,High Confidence
efa45ec2-0a34-0935-2f87-fd5aebe40bb4,1995-12-10,efa45ec2-0a34-0935-2f87-fd5aebe40bb4,1934-10-13,1999-03-08,999-33-3712,S99916647,X80760784X,Mr.,Claudio955,Aufderhar910,,,M,white,nonhispanic,M,Rochester  Massachusetts  US,364 Tillman Path,Concord,Massachusetts,Middlesex County,,42.493970452578424,-71.3882475257378,192683.09000000003,0.0,88.08213552361396,61.158110882956876,114,1999-03-14 02:47:45,3.2580424366872007,False,True,True,2,Moderate Confidence
efe7904c-910f-32c3-0d3b-fb63b946e9e2,1979-09-27,efe7904c-910f-32c3-0d3b-fb63b946e9e2,1923-04-19,1982-08-30,999-25-5456,S99983876,X56336585X,Mrs.,Lolita963,Wunsch504,,Barton704,M,white,nonhispanic,F,Ipswich  Massachusetts  US,895 Schmidt Burg Apt 16,Dartmouth,Massachusetts,Bristol County,,41.58755882655011,-70.96257071324048,2254719.4995000004,572029.3405,99.56741957563312,56.440793976728266,50,1982-09-02 22:23:18,2.9322381930184807,True,True,True,3,High Confidence
eff7ac25-fd02-ef3c-ae85-007a61f4a040,1991-04-12,eff7ac25-fd02-ef3c-ae85-007a61f4a040,1936-11-22,1993-10-06,999-56-1250,S99933339,X21046947X,Mr.,Deshawn686,Lockman863,,,S,white,nonhispanic,M,Seekonk  Massachusetts  US,381 Von Loaf,Belchertown,Massachusetts,Hampshire County,1007.0,42.230525655389194,-72.37887341640858,1986643.7450000008,1275.3749999999995,85.97125256673512,54.38466803559206,57,1993-10-11 01:23:05,2.4996577686516086,True,True,True,3,High Confidence
f0346207-85d9-b4bf-5a42-63350e11a8b1,1988-03-29,f0346207-85d9-b4bf-5a42-63350e11a8b1,1926-01-19,2009-12-09,999-54-6070,S99917328,X49065808X,Mr.,James276,Douglas31,,,M,white,nonhispanic,M,Chelmsford  Massachusetts  US,351 Murray Ville,West Bridgewater,Massachusetts,Plymouth County,,41.99205265535403,-71.01708110687154,2142370.6964999996,228094.76350000055,96.81314168377824,62.19028062970568,83,2009-12-23 04:23:09,21.73579739904175,False,False,False,1,Low Confidence
f03cc01e-d9a2-33bc-378f-a2b030b5aca3,2020-10-01,f03cc01e-d9a2-33bc-378f-a2b030b5aca3,1955-09-22,,999-40-9491,S99950512,X1346243X,Mrs.,Shakira391,Mills423,,Price929,M,white,nonhispanic,F,Lynn  Massachusetts  US,320 Koss Viaduct Suite 15,Middleborough,Massachusetts,Plymouth County,,41.87695700467316,-70.89580534100529,1814617.7694999997,186213.2805,67.14031485284052,65.02669404517454,115,2021-09-27 14:56:03,0.9883641341546886,False,True,True,2,Moderate Confidence
f05234a1-b8dc-9aa8-5458-1b795fe5b31d,1993-10-26,f05234a1-b8dc-9aa8-5458-1b795fe5b31d,1926-07-26,1999-06-02,999-65-7395,S99970074,X48465111X,Mr.,Heath320,Satterfield305,,,M,white,nonhispanic,M,Westford  Massachusetts  US,130 Homenick Street Suite 22,Quincy,Massachusetts,Norfolk County,,42.24888123864889,-71.05303343820708,2159319.8075,396927.3625000001,96.2984257357974,67.25256673511294,82,1999-06-07 10:27:30,5.6125941136208075,True,True,True,3,High Confidence
f05eed80-cf9f-2cf6-cd90-03a71d14ff09,2001-03-04,f05eed80-cf9f-2cf6-cd90-03a71d14ff09,1934-09-28,2005-07-06,999-22-9274,S99947109,X12236246X,Mrs.,Trinity427,Hudson301,,Mills423,M,white,nonhispanic,F,Mansfield  Massachusetts  US,186 Bailey Bridge,Peabody,Massachusetts,Essex County,,42.57209962090728,-71.04715749270456,2321632.9565000003,314426.69349999994,88.12320328542094,66.43121149897331,55,2005-07-08 10:24:55,4.344969199178645,False,True,True,2,Moderate Confidence
f068cee7-38fa-3888-4deb-89b4696ddc1b,1984-09-24,f068cee7-38fa-3888-4deb-89b4696ddc1b,1925-11-30,1994-06-16,999-60-2814,S99955599,X26670254X,Mrs.,Reba58,Krajcik437,,Fadel536,M,white,hispanic,F,Arlington  Massachusetts  US,1049 Ledner Glen Apt 61,Chicopee,Massachusetts,Hampden County,1013.0,42.1553485410813,-72.62871361567106,3554045.5474999994,241450.94250000027,96.95003422313484,58.81724845995893,160,1994-06-20 18:34:53,9.735797399041752,True,True,True,3,High Confidence
f06f2527-8ea0-0d37-7259-8996facf5ff1,1991-06-24,f06f2527-8ea0-0d37-7259-8996facf5ff1,1939-02-18,1997-04-11,999-81-4432,S99947522,X52837496X,Ms.,Pearl430,Crona259,,,S,white,nonhispanic,F,East Dennis  Massachusetts  US,204 Mayer Walk,Tewksbury,Massachusetts,Middlesex County,,42.616561416607766,-71.23135762653725,3705683.6495,230651.1205,83.73169062286105,52.34496919917864,105,1997-04-13 07:53:50,5.804243668720055,True,True,True,3,High Confidence
f0708780-9057-4011-0961-ce262d6c3cb6,1969-06-04,f0708780-9057-4011-0961-ce262d6c3cb6,1929-09-01,2019-09-01,999-15-7203,S99924804,X58661540X,Mrs.,Angelita915,Huel628,,Stiedemann542,M,white,nonhispanic,F,Plymouth  Massachusetts  US,798 Schmidt Approach,South Duxbury,Massachusetts,Plymouth County,,42.06165207088097,-70.72053625562118,2700373.6005000006,1195438.9694999994,93.19644079397673,39.75633127994524,115,2019-09-09 02:21:26,50.26420260095825,False,False,False,1,Low Confidence
f092a8da-1c7f-cfd4-a9a7-5a7424440f2a,1987-07-25,f092a8da-1c7f-cfd4-a9a7-5a7424440f2a,1926-05-28,2008-01-20,999-67-8709,S99962152,X71078580X,Mr.,Ivory697,Schmidt332,,,S,white,nonhispanic,M,Freetown  Massachusetts  US,578 Satterfield Meadow,Dennis,Massachusetts,Barnstable County,2638.0,41.70204844518174,-70.21429535755563,1926443.4435,248365.5364999992,96.4599589322382,61.158110882956876,62,2008-01-25 17:13:45,20.503764544832308,False,True,True,2,Moderate Confidence
f0c06e36-612a-86e0-3066-ca3c795c9ddd,1991-08-04,f0c06e36-612a-86e0-3066-ca3c795c9ddd,1927-10-01,2002-10-19,999-83-5307,S99977390,X10985899X,Mr.,Jamie386,Ankunding277,,,M,white,nonhispanic,M,Boston  Massachusetts  US,681 Towne Track,Springfield,Massachusetts,Hampden County,1107.0,42.03574682935052,-72.5615153294705,1700991.8565,45228.9535,95.11567419575633,63.841204654346335,99,2002-10-26 11:24:20,11.227926078028748,False,False,False,1,Low Confidence
f0fa460a-5268-d6d2-2a27-cec8d2d14ede,1997-12-18,f0fa460a-5268-d6d2-2a27-cec8d2d14ede,1931-09-21,2000-05-01,999-39-3826,S99958498,X63757395X,Mr.,Cornelius968,Murazik203,,,M,asian,nonhispanic,M,Revere  Massachusetts  US,864 Olson Annex,Lexington,Massachusetts,Middlesex County,2421.0,42.4744703851972,-71.1890350055086,1904117.941,77348.069,91.14305270362765,66.24229979466119,33,2000-05-02 00:36:25,2.3709787816563996,False,True,True,2,Moderate Confidence
f13764d6-d19b-8527-c4d7-440c1167b87f,1989-11-14,f13764d6-d19b-8527-c4d7-440c1167b87f,1922-09-04,1995-05-29,999-78-9344,S99988419,X69641806X,Mr.,Harland508,Quigley282,,,M,white,nonhispanic,M,Great Barrington  Massachusetts  US,536 Barrows Bay,Belchertown,Massachusetts,Hampshire County,1007.0,42.27422046105257,-72.4447538997051,2128751.4739999995,1089928.6760000002,100.18891170431212,67.19507186858316,142,1995-06-05 09:54:11,5.555099247091033,True,True,True,3,High Confidence
f15ab35b-7006-18e3-683e-f1777e1e43bb,2012-06-26,f15ab35b-7006-18e3-683e-f1777e1e43bb,1928-02-01,2021-11-12,999-48-7867,S99975131,X22073204X,Mrs.,Launa267,Stamm704,MD,Kunde533,M,black,nonhispanic,F,Easthampton  Massachusetts  US,604 Ryan Parade,Franklin,Massachusetts,Norfolk County,,42.09690523212365,-71.37419329939996,3096739.118999999,1088701.981,94.77891854893909,84.39972621492129,182,2021-11-18 05:43:41,9.396303901437372,True,True,True,3,High Confidence
f165ee2b-d0a5-c17a-98d0-1697f3f16464,1988-02-29,f165ee2b-d0a5-c17a-98d0-1697f3f16464,1929-11-13,1992-08-14,999-47-3381,S99963526,X10538298X,Ms.,Danette111,Thiel172,,,S,white,nonhispanic,F,Pittsfield  Massachusetts  US,467 Crona Glen Unit 98,Swansea,Massachusetts,Bristol County,,41.76644815857632,-71.17113734638137,2400891.517,352870.56299999997,92.99657768651609,58.2943189596167,62,1992-08-19 22:03:58,4.470910335386721,True,True,True,3,High Confidence
f17f8886-beaa-da72-ed61-42eb0f297589,2005-10-04,f17f8886-beaa-da72-ed61-42eb0f297589,1923-09-27,2015-02-23,999-86-3827,S99933204,X30783225X,Mrs.,Gina573,Boehm581,,Bogan287,M,white,nonhispanic,F,Taunton  Massachusetts  US,904 Swaniawski Route Apt 54,Lexington,Massachusetts,Middlesex County,2420.0,42.47936265207567,-71.23436425466869,2870822.7504999996,914195.9094999996,99.12662559890487,82.02053388090349,153,2015-02-27 04:12:58,9.399041752224504,True,True,True,3,High Confidence
f1874436-453c-c3f7-d60b-ad371a03f48c,2008-07-28,f1874436-453c-c3f7-d60b-ad371a03f48c,1931-03-01,,999-51-3351,S99945926,X22528273X,Mr.,Levi940,Ziemann98,,,M,white,nonhispanic,M,Otis  Massachusetts  US,800 Ferry Club,Dunstable,Massachusetts,Middlesex County,,42.64984944840337,-71.53487777210084,297265.77999999985,10910.749999999998,91.7015742642026,77.40999315537303,39,2021-10-17 11:52:58,13.221081451060916,False,False,False,1,Low Confidence
f199b779-bf8a-1d94-8f39-2257aba3843e,1988-10-28,f199b779-bf8a-1d94-8f39-2257aba3843e,1923-08-09,1991-02-18,999-21-2028,S99929127,X74047410X,Mr.,Yong583,Towne435,,,M,white,nonhispanic,M,Barnstable  Massachusetts  US,687 Monahan Brook,Kingston,Massachusetts,Plymouth County,2364.0,42.015031517021626,-70.7137560325482,1690569.4809999997,214582.28899999993,99.26078028747433,65.22108145106091,105,1991-02-21 08:05:13,2.316221765913758,False,True,True,2,Moderate Confidence
f1ac8008-d5be-9204-8bd9-0fb0e9f53b73,1997-02-21,f1ac8008-d5be-9204-8bd9-0fb0e9f53b73,1927-11-10,2010-07-28,999-95-2345,S99950282,X78749843X,Mr.,Garland107,Jacobi462,,,M,white,nonhispanic,M,Plymouth  Massachusetts  US,419 Stiedemann Corner,Watertown,Massachusetts,Middlesex County,,42.388605615439715,-71.21845392578626,1931438.0885,238362.73150000005,95.00616016427105,69.28405201916496,127,2010-07-30 02:41:55,13.434633812457221,False,False,False,1,Low Confidence
f212a4b0-0b45-b887-e5e6-fd8fd0133eaa,2020-12-05,f212a4b0-0b45-b887-e5e6-fd8fd0133eaa,1942-11-09,,999-89-7493,S99969407,X57415379X,Mrs.,Carolann504,Witting912,,Balistreri607,M,white,nonhispanic,F,Framingham  Massachusetts  US,753 Glover Bridge Suite 50,Somerville,Massachusetts,Middlesex County,,42.397135042086845,-71.13078855452333,2901629.3965,1083839.4734999994,80.0082135523614,78.072553045859,269,2022-01-24 07:07:29,1.136208076659822,True,True,True,3,High Confidence
f2131557-1cf8-413b-f5d3-99e38ca54b40,1986-02-05,f2131557-1cf8-413b-f5d3-99e38ca54b40,1923-11-28,1990-09-02,999-43-9887,S99954878,X75929634X,Mr.,Jacques50,Bruen238,,,S,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,985 Reynolds Ramp Apt 1,Ayer,Massachusetts,Middlesex County,1432.0,42.51854413259559,-71.53144163914223,2003545.055,56086.634999999995,98.95687885010267,62.19028062970568,40,1990-09-06 07:19:18,4.583162217659138,False,True,True,2,Moderate Confidence
f2148ccf-abe3-8ff0-009a-2663db01161c,1994-03-24,f2148ccf-abe3-8ff0-009a-2663db01161c,1922-05-31,2020-03-12,999-76-7161,S99922613,X31832076X,Mr.,Víctor493,Guardado953,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,211 Abernathy Esplanade,Boston,Massachusetts,Suffolk County,2118.0,42.31077709473277,-71.07391831563055,2729396.1460000006,1142341.764,100.4517453798768,71.81382614647502,137,2020-03-25 18:09:27,26.0041067761807,False,False,False,1,Low Confidence
f22149ca-2170-1fac-ccdd-4180bcd5eabc,1998-09-15,f22149ca-2170-1fac-ccdd-4180bcd5eabc,1943-07-23,2003-08-27,999-66-9473,S99988059,X85302937X,Mr.,Bud153,Roberts511,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,923 Mitchell Station,Shrewsbury,Massachusetts,Worcester County,,42.31727280638171,-71.70082876976954,2939074.015,864.2249999999999,79.30732375085557,55.148528405201915,132,2003-08-30 03:34:43,4.955509924709103,True,True,True,3,High Confidence
